article:ID;ee:string[];key:string;title:string
85141;https://doi.org/10.1016/j.jcp.2012.11.021;journals/jcphy/Dellar13;Lattice Boltzmann magnetohydrodynamics with current-dependent resistivity.
85321;https://doi.org/10.1016/j.jcp.2007.01.033;journals/jcphy/Mignone07;A simple and accurate Riemann solver for isothermal MHD.
85339;https://doi.org/10.1016/j.jcp.2018.07.038;journals/jcphy/LiuAEK18;Well-balanced positivity preserving central-upwind scheme with a novel wet/dry reconstruction on triangular grids for the Saint-Venant system.
85550;https://doi.org/10.1016/j.jcp.2006.01.024;journals/jcphy/LiuVW06a;Spectral difference method for unstructured grids I: Basic formulation.
85551;https://doi.org/10.1016/j.jcp.2015.10.037;journals/jcphy/Fu0A16;A family of high-order targeted ENO schemes for compressible-fluid simulations.
85577;https://doi.org/10.1016/j.jcp.2006.10.035;journals/jcphy/CrouchGM07;Predicting the onset of flow unsteadiness based on global instability.
85589;https://doi.org/10.1016/j.jcp.2012.04.025;journals/jcphy/CordierDK12;An Asymptotic-Preserving all-speed scheme for the Euler and Navier-Stokes equations.
85746;https://doi.org/10.1016/j.jcp.2017.03.008;journals/jcphy/WongL17;High-order localized dissipation weighted compact nonlinear scheme for shock- and interface-capturing in compressible flows.
85848;https://doi.org/10.1016/j.jcp.2008.01.043;journals/jcphy/BlosseyD08;Selective monotonicity preservation in scalar advection.
85878;https://doi.org/10.1016/j.jcp.2016.06.015;journals/jcphy/FreiRW16;Long-term simulation of large deformation, mechano-chemical fluid-structure interactions in ALE and fully Eulerian coordinates.
85881;https://doi.org/10.1016/j.jcp.2005.08.006;journals/jcphy/LazicSA06;The Robin Hood method - A novel numerical method for electrostatic problems based on a non-local charge transfer.
86006;https://doi.org/10.1016/j.jcp.2014.01.041;journals/jcphy/WuYT14;A third-order accurate direct Eulerian GRP scheme for the Euler equations in gas dynamics.
86045;https://doi.org/10.1016/j.jcp.2015.11.022;journals/jcphy/MittalSVCLHJYAG16;Computational modeling of cardiac hemodynamics: Current status and future outlook.
86167;https://doi.org/10.1016/j.jcp.2007.12.021;journals/jcphy/EberhardPW08;Numerical upscaling for the eddy-current model with stochastic magnetic materials.
86286;https://doi.org/10.1145/3130944;journals/imwut/LuCLLXM17;PRADO: Predicting App Adoption by Learning the Correlation between Developer-Controllable Properties and User Behaviors.
86345;https://doi.org/10.1145/3130983;journals/imwut/YangWWSGZZ17;Predicting Commercial Activeness over Urban Big Data.
86465;https://doi.org/10.1145/3191776;journals/imwut/WangHZSLGLLS18;BRAVO: Improving the Rebalancing Operation in Bike Sharing with Rebalancing Range Prediction.
86548;https://doi.org/10.1145/3130957;journals/imwut/PonnadaHMMI17;Microinteraction Ecological Momentary Assessment Response Rates: Effect of Microinteractions or the Smartwatch?
86569;https://doi.org/10.1145/3264947;journals/imwut/TianLHHK18;RF-Based Fall Monitoring Using Convolutional Neural Networks.
86626;https://doi.org/10.1137/S1064827595280429;journals/siamsc/FermL97;Two-Grid Solution of Shock Problems.
86701;https://doi.org/10.1137/050647256;journals/siamsc/RayKLN07;Using High-Order Methods on Adaptively Refined Block-Structured Meshes: Derivatives, Interpolations, and Filters.
86826;https://doi.org/10.1137/12088313X;journals/siamsc/KuhlemannV13;Improving the Communication Pattern in Matrix-Vector Operations for Large Scale-Free Graphs by Disaggregation.
86880;https://doi.org/10.1137/060655262;journals/siamsc/BechoucheG07;A Semiclassical Coupled Model for the Transient Simulation of Semiconductor Devices.
86950;https://doi.org/10.1137/070683878;journals/siamsc/LordFBO08;A Fast and Accurate FFT-Based Method for Pricing Early-Exercise Options under L[e-acute]vy Processes.
86970;https://doi.org/10.1137/070692212;journals/siamsc/BrenkBMMNW08;Numerical Simulation of Particle Transport in a Drift Ratchet.
86987;https://doi.org/10.1137/070694855;journals/siamsc/Bui-ThanhWG08;Model Reduction for Large-Scale Systems with High-Dimensional Parametric Input Space.
87110;https://doi.org/10.1137/0911030;journals/siamsc/Foster90;The Probability of Large Diagonal Elements in the QR Factorization.
87118;https://doi.org/10.1137/15M1039833;journals/siamsc/KulikovK16;Estimating the State in Stiff Continuous-Time Stochastic Systems within Extended Kalman Filtering.
87509;https://doi.org/10.1137/0916020;journals/siamsc/DendyT95;Grandchild of the Frequency Decomposition Multigrid Method.
87574;https://doi.org/10.1137/140981861;journals/siamsc/CaiPW15;Overlapping Schwarz Methods with a Standard Coarse Space for Almost Incompressible Linear Elasticity.
87660;https://doi.org/10.1137/070691851;journals/siamsc/OlshanskiiB08;An Augmented Lagrangian Approach to Linearized Problems in Hydrodynamic Stability.
87732;https://doi.org/10.1137/15M1027620;journals/siamsc/CaliariKOR16;The Leja Method Revisited: Backward Error Analysis for the Matrix Exponential.
87786;https://doi.org/10.1137/070709359;journals/siamsc/JoeK08;Constructing Sobol Sequences with Better Two-Dimensional Projections.
87855;https://doi.org/10.1137/090763202;journals/siamsc/SastreIDR15;New Scaling-Squaring Taylor Algorithms for Computing the Matrix Exponential.
87949;https://doi.org/10.1137/0911053;journals/siamsc/ArioliDGR90;Use of the P
88077;https://doi.org/10.1137/120881191;journals/siamsc/CarsonKD13;Avoiding Communication in Nonsymmetric Lanczos-Based Krylov Subspace Methods.
88120;https://doi.org/10.1137/15M1026110;journals/siamsc/BaumanS16;GRINS: A Multiphysics Framework Based on the libMesh Finite Element Library.
88298;https://doi.org/10.1137/S1064827597328133;journals/siamsc/Garbey00;On Some Applications of the Superposition Principle with Fourier Basis.
88340;https://doi.org/10.1137/120892003;journals/siamsc/PearsonS13;Fast Iterative Solution of Reaction-Diffusion Control Problems Arising from Chemical Processes.
88430;https://doi.org/10.1137/0913018;journals/siamsc/ElmanG92;Line Iterative Methods for Cyclically Reduced Discrete Convection-Diffusion Problems.
88799;https://doi.org/10.1137/S1064827502410992;journals/siamsc/ArbenzH04;A Jacobi-Davidson Method for Solving Complex Symmetric Eigenvalue Problems.
88813;https://doi.org/10.1137/15M1042784;journals/siamsc/BallaniK16;Reduced Basis Methods: From Low-Rank Matrices to Low-Rank Tensors.
88878;https://doi.org/10.1137/151004823;journals/siamsc/HuangLM16;A Newton-Type Method with Nonequivalence Deflation for Nonlinear Eigenvalue Problems Arising in Photonic Crystal Modeling.
88921;https://doi.org/10.1137/070686329;journals/siamsc/Chopp09;Another Look at Velocity Extensions in the Level Set Method.
88924;https://doi.org/10.1137/050635961;journals/siamsc/KovvaliLZCC06;Rapid Prolate Pseudospectral Differentiation and Interpolation with the Fast Multipole Method.
89208;https://doi.org/10.1137/S1064827595283768;journals/siamsc/Watson98;On Computing the Least Quantile of Squares Estimate.
89286;https://doi.org/10.1137/0916053;journals/siamsc/SimonciniG95;An Iterative Method for Nonsymmetric Systems with Multiple Right-Hand Sides.
89399;https://doi.org/10.1137/030601600;journals/siamsc/BredaMV05;Pseudospectral Differencing Methods for Characteristic Roots of Delay Differential Equations.
89570;https://doi.org/10.1137/S1064827598342407;journals/siamsc/BialeckiK01;A Legendre Spectral Galerkin Method for the Biharmonic Dirichlet Problem.
89743;https://doi.org/10.1137/14096493X;journals/siamsc/ZhangWHWS14;Applications of the Cross-Entropy Method to Importance Sampling and Optimal Control of Diffusions.
89891;https://doi.org/10.1137/0912061;journals/siamsc/Heinrichs91;A Stabilized Treatment of the Biharmonic Operator with Spectral Methods.
89909;https://doi.org/10.1137/0911049;journals/siamsc/Womble90;A Time-Stepping Algorithm for Parallel Computers.
89972;https://doi.org/10.1137/15M1042814;journals/siamsc/HaKYY16;Sixth-order Weighted Essentially Nonoscillatory Schemes Based on Exponential Polynomials.
90123;https://doi.org/10.1137/S1064827598344315;journals/siamsc/MarkmanK00;An Iterative Algorithm for Solving Hamilton-Jacobi Type Equations.
90193;https://doi.org/10.1137/S1064827596303624;journals/siamsc/Klawonn98;Block-Triangular Preconditioners for Saddle Point Problems with a Penalty Term.
90248;https://doi.org/10.1137/16M1080938;journals/siamsc/WangBSCM17;Bayesian Inverse Problems with l
90251;https://doi.org/10.1137/050624182;journals/siamsc/Kim06;Discontinuous Galerkin Methods for a Model of Population Dynamics with Unbounded Mortality.
90349;https://doi.org/10.1137/060671061;journals/siamsc/HueberSW08;A Primal-Dual Active Set Algorithm for Three-Dimensional Contact Problems with Coulomb Friction.
90603;https://doi.org/10.1137/0911033;journals/siamsc/AshcraftEL90;A Fan-In Algorithm for Distributed Sparse Numerical Factorization.
90734;https://doi.org/10.1002/malq.19850310107;journals/mlq/Buszkowski85;Concerning the Axioms of Ackermann's Set Theory.
90756;https://doi.org/10.1002/malq.19940400410;journals/mlq/Gassner94;The Axiom of Choice in Second-Order Predicate Logic.
90996;https://doi.org/10.1002/malq.19800260105;journals/mlq/Buszkowski80;Logical Complexity of Some Classes of Tree Languages Generated by Multiple-Tree-Automata.
91153;https://doi.org/10.1002/malq.201600011;journals/mlq/BurriezaFG17;Completeness of a functional system for surjective functions.
91298;https://doi.org/10.1002/malq.200910117;journals/mlq/DiaconescuG11;Forcing operators on MTL-algebras.
91364;https://doi.org/10.1002/malq.201110043;journals/mlq/Pulido14;Model theory of a Hilbert space expanded with an unbounded closed selfadjoint operator.
91447;https://doi.org/10.1002/malq.200710016;journals/mlq/Yu07;On the complexity of the pancake problem.
91568;https://doi.org/10.1002/malq.19900360108;journals/mlq/GerlaT90;Fuzzy natural deduction.
91569;https://doi.org/10.1002/malq.201010010;journals/mlq/ApterF11;Coding into HOD via normal measures with some applications.
91844;https://doi.org/10.1002/malq.19780242516;journals/mlq/Stark78;A Forcing Approach to Strict-
91890;https://doi.org/10.1002/malq.201200041;journals/mlq/Brouette13;A nullstellensatz and a positivstellensatz for ordered differential fields.
92034;https://doi.org/10.1002/malq.200810021;journals/mlq/ElkindGGW09;A Tractable and Expressive Class of Marginal Contribution Nets and Its Applications.
92193;https://doi.org/10.1002/malq.19760220160;journals/mlq/Vanderveken76;A formal definition of the set of the logical connectors of pragmatics.
92199;https://doi.org/10.1002/malq.19870330109;journals/mlq/Denecke87;Squares of Primal Algebras.
92259;https://doi.org/10.1002/malq.19840302503;journals/mlq/Goodyear84;Double Enlargements of Topological Spaces.
92296;https://doi.org/10.1002/malq.19880340211;journals/mlq/Matet88;Some Aspects of 
92360;https://doi.org/10.1002/malq.201110066;journals/mlq/Zambrano12;A stability transfer theorem in d-tame metric abstract elementary classes.
92513;https://doi.org/10.1002/malq.19920380148;journals/mlq/Bagemihl92;Ordinal numbers in Arithmetic Progression.
92648;https://doi.org/10.1002/malq.19770230705;journals/mlq/Carstens77;The Complexity of Some Combinatorial Constructions.
92672;https://doi.org/10.1002/malq.19800260707;journals/mlq/Lenzen80;Beschränkte und Unbeschränkte Reduktion von Konjunktionen von Modalitäten in S4.
92847;https://doi.org/10.1002/malq.200310081;journals/mlq/MontagnaS04;Corrigendum to "Kripke-style semantics for many-valued logics".
92864;https://doi.org/10.1002/malq.19850312107;journals/mlq/Sarkaria85;Formal Theories are Acyclic.
92876;https://doi.org/10.1002/malq.19910371702;journals/mlq/Kuper91;An Application of Non-Wellfounded Sets to the Foundations of Geometry.
92933;https://doi.org/10.1002/malq.19770232506;journals/mlq/Rohleder77;Ein vollständiger Ableitungsbegriff für die Äquivalenz in einem funktionell unvollständigen dreiwertigen Aussagenkalkül.
93465;http://doi.ieeecomputersociety.org/10.1109/TOH.2010.7|https://doi.org/10.1109/TOH.2010.7;journals/toh/ChubbCP10;ShiverPaD: A Glass Haptic Surface That Produces Shear Force on a Bare Finger.
93474;http://doi.ieeecomputersociety.org/10.1109/TOH.2012.1|https://doi.org/10.1109/TOH.2012.1;journals/toh/KangLKCWR12;Smooth Vibrotactile Flow Generation Using Two Piezoelectric Actuators.
93503;http://doi.ieeecomputersociety.org/10.1109/TOH.2009.2|https://doi.org/10.1109/TOH.2009.2|https://www.wikidata.org/entity/Q31139418;journals/toh/HoverKSH09;Data-Driven Haptic Rendering—From Viscous Fluids to Visco-Elastic Solids.
93636;https://doi.org/10.3390/computers3010001;journals/computers/KhalilKA14;Cloud Computing Security: A Survey.
93828;https://doi.org/10.4018/jhcitp.2011010102;journals/ijhcitp/Echavarren11;A Dynamic Approach to Introduce Competency Frameworks: Application to the IT & Systems Management Domain.
93851;https://doi.org/10.4018/ijhcitp.2014040105;journals/ijhcitp/Prieto-GonzalezPPT14;ModEAS: Towards A Modular Enterprise App Store.
93878;https://doi.org/10.1007/PL00000017;journals/puc/Fortunati01;The Mobile Phone: An Identity on the Move.
93910;https://doi.org/10.1007/s00779-011-0368-2;journals/puc/BelghithKS11;Challenges and trends in wireless ubiquitous computing systems.
94017;https://doi.org/10.1007/s00779-012-0596-0;journals/puc/CampoalegreBN13;Interactive visualization of medical volume models in mobile devices.
94094;https://doi.org/10.1007/s00779-011-0390-4;journals/puc/Schapranow0ZP12;Costs of authentic pharmaceuticals: research on qualitative and quantitative aspects of enabling anti-counterfeiting in RFID-aided supply chains.
94095;https://doi.org/10.1007/s00779-017-1013-5;journals/puc/IoannidisVMKMZT17;Comparison of detailed occupancy profile generative methods to published standard diversity profiles.
94108;nan;journals/puc/Cordeo97;The Development of Video Dialtone Networks.
94161;https://doi.org/10.1007/s00779-007-0162-3;journals/puc/RossOWH08;A designerly critique on enchantment.
94330;https://doi.org/10.1007/s00779-005-0005-z;journals/puc/OlofssonCS06;The friend locator: supporting visitors at large-scale events.
94335;https://doi.org/10.1007/s00779-009-0246-3|https://www.wikidata.org/entity/Q56928899;journals/puc/EchtlerNDK09;Supporting casual interactions between board games on public tabletop displays and mobile devices.
94412;https://doi.org/10.1007/s00779-007-0166-z;journals/puc/MoustakasNTCBV09;3D content-based search using sketches.
94548;https://doi.org/10.1007/BF01324942;journals/puc/MilojicicBBCCFKLOOTVW98;MASIF: The OMG Mobile Agent System Interoperability Facility.
94681;https://doi.org/10.1007/s00779-010-0322-8;journals/puc/NegueruelaBMM11;Brain-computer interfaces for space applications.
94877;https://doi.org/10.1007/s00779-014-0786-z;journals/puc/SunJ14;An extensible and active semantic model of information organizing for the Internet of Things.
95215;https://doi.org/10.1007/s00779-002-0213-8;journals/puc/Spinellis03;The information furnace: consolidated home control.
95294;https://doi.org/10.1007/s00779-016-0976-y;journals/puc/XiangYX17;Counter-strike: accurate and robust identification of low-level radiation sources with crowd-sensing networks.
